QC_MODE,SUHII_SUE_C,SUHI_EXPORT_SCOPE,SUHI_RASTER_MODE,background_definition,city,exclude_large_water_bodies,large_water_min_area_km2,lulc_reference_year,method,min_background_valid_pixels,min_urban_valid_pixels,min_valid_months,min_valid_obs,months,output_valid_mask_area_km2,period_id,period_name,quality_flag,sensor,sue_background_area_km2,sue_background_mean_LST_C,sue_background_valid_pixel_count,time_of_day,urban_area_km2,urban_extent_source,urban_mean_LST_C,urban_pixel_source,urban_valid_pixel_count,year
moderate,2.3544589339739304,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"6,7,8",680.1317791791669,summer,Summer_JJA,valid,Terra,70.47633646666668,21.287820430301302,149,Night,714.3325361227947,GHS-UCDB R2024A,23.642279364275232,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,1.2861173127269403,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"9,10,11",680.1317791791669,autumn,Autumn_SON,valid,Terra,70.47633646666668,7.823005964829862,149,Night,714.3325361227947,GHS-UCDB R2024A,9.109123277556803,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,1.0229917836768603,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"12,1,2",680.1317791791669,winter,Winter_DJF,valid,Terra,70.47633646666668,-1.4263049848412825,149,Night,714.3325361227947,GHS-UCDB R2024A,-0.40331320116442226,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,2.167190271403136,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,3,6,"6,7,8,9",680.1317791791669,jun_sep,June_to_September,valid,Terra,70.47633646666668,19.335829110575414,149,Night,714.3325361227947,GHS-UCDB R2024A,21.50301938197855,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,2.813523364481874,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,7,680.1317791791669,july,July,valid,Terra,70.47633646666668,20.301419861157118,149,Night,714.3325361227947,GHS-UCDB R2024A,23.114943225638992,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,2.299892418715441,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,8,680.1317791791669,august,August,valid,Terra,70.47633646666668,22.000242101471084,143,Night,714.3325361227947,GHS-UCDB R2024A,24.300134520186525,MODIS/061/MCD12Q1 LC_Type1 == 13,1080,2003
moderate,1.5676808263331985,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,9,680.1317791791669,september,September,valid,Terra,70.47633646666668,13.528657919315522,148,Night,714.3325361227947,GHS-UCDB R2024A,15.09633874564872,MODIS/061/MCD12Q1 LC_Type1 == 13,1085,2003
moderate,1.4431400826254546,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,8,20,"1,2,3,4,5,6,7,8,9,10,11,12",680.1317791791669,annual,Annual,valid,Aqua,70.47633646666668,23.313352361532274,149,Day,714.3325361227947,GHS-UCDB R2024A,24.75649244415773,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,1.4754357509288987,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"3,4,5",680.1317791791669,spring,Spring_MAM,valid,Aqua,70.47633646666668,26.249559480040592,149,Day,714.3325361227947,GHS-UCDB R2024A,27.72499523096949,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,2.8640011504398473,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"6,7,8",680.1317791791669,summer,Summer_JJA,valid,Aqua,70.47633646666668,36.72476577856376,149,Day,714.3325361227947,GHS-UCDB R2024A,39.588766929003604,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,0.8857175456250772,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"9,10,11",680.1317791791669,autumn,Autumn_SON,valid,Aqua,70.47633646666668,21.10938913581856,149,Day,714.3325361227947,GHS-UCDB R2024A,21.995106681443637,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,0.547405883508219,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"12,1,2",680.1317791791669,winter,Winter_DJF,valid,Aqua,70.47633646666668,9.169695051706155,149,Day,714.3325361227947,GHS-UCDB R2024A,9.717100935214374,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,2.4698338674101805,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,3,6,"6,7,8,9",680.1317791791669,jun_sep,June_to_September,valid,Aqua,70.47633646666668,35.1004074101422,149,Day,714.3325361227947,GHS-UCDB R2024A,37.570241277552384,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,3.1525508974671013,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,7,680.1317791791669,july,July,valid,Aqua,70.47633646666668,35.94284047450824,149,Day,714.3325361227947,GHS-UCDB R2024A,39.09539137197534,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,2.461634969062679,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,8,680.1317791791669,august,August,valid,Aqua,70.47633646666668,37.165759030263146,149,Day,714.3325361227947,GHS-UCDB R2024A,39.627393999325825,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,1.28733201832123,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,9,680.1317791791669,september,September,valid,Aqua,70.47633646666668,30.227332304877418,149,Day,714.3325361227947,GHS-UCDB R2024A,31.514664323198648,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,1.07978900707056,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,8,20,"1,2,3,4,5,6,7,8,9,10,11,12",680.1317791791669,annual,Annual,valid,Aqua,70.47633646666668,7.570990627386878,149,Night,714.3325361227947,GHS-UCDB R2024A,8.650779634457438,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
moderate,0.7015517572653502,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"3,4,5",680.1317791791669,spring,Spring_MAM,valid,Aqua,70.47633646666668,6.329506046756308,149,Night,714.3325361227947,GHS-UCDB R2024A,7.031057804021658,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2003
